white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
2452480,281474976710658,0,0,524288,16,10150691347628032,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,1,1094.0000000000000000
549766070272,258,2147483648,0,0,1024,90076433543593984,1,0,0,8192,1152921504606846976,0,11.0000000000000000
2147843072,258,8589934592,2097160,32,16,120488916577943552,1,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,1,215.0000000000000000
549766070272,258,0,0,0,8,90076433543593984,1,0,0,2147483648,1152921504606846976,0,-263.0000000000000000
2147843072,258,144115188075855872,0,32,16,120488882220302336,1,18014415689351168,576495936675512320,0,1152921504606846976,1,351.0000000000000000
4297346048,131072,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,33554432,0,1159.0000000000000000
4304963072,258,2147483648,1073741832,32,16,90953835232624640,144115188075855873,288230376151711744,140737488355328,2305843009213693952,1152921504606846976,0,404.0000000000000000
1645740032,0,0,0,0,4096,35227321761792,1,0,0,0,256,1,-234
2149936128,130,144115188075855872,0,4096,16,120488882218205184,1,22517998136852480,576495936675512320,0,2305843009213693952,1,552.0000000000000000
2444288,131072,0,0,524288,8192,1178676464975872,0,4503599627370496,576460752303423488,0,4398046511104,0,1142.0000000000000000
10256384,256,0,0,0,2048,72092821359689728,1,0,0,0,1152921504606846976,0,108.0000000000000000
18792054784,0,0,0,0,4096,35227321761792,1,0,0,0,256,0,-226
4305224704,258,2147483648,68719476736,4096,16,90918650860535808,144115188075855873,17179869184,0,2305843009213693952,1152921504606846976,1,491.0000000000000000
43548672,0,0,0,0,2048,35227321761792,1,0,0,0,70368744177664,0,-333
4305224704,258,2147483648,1073741824,32,16,90953835232624640,144115188075855873,17179869184,0,2305843009213693952,1152921504606846976,0,385.0000000000000000
549766071296,258,2147483648,0,0,16,90078623976914944,1,17179869184,0,2305843009213693952,1152921504606846976,1,-173.0000000000000000
47710208,0,0,0,0,4096,35227321761792,1,0,0,0,549755813888,1,-287
18014398511934464,130,144115188075855872,0,4096,16,48431290327760896,1,4503599627370496,576495936675512320,0,2305843009213693952,1,870.0000000000000000
2444288,33554432,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,4398046511104,0,1211.0000000000000000
10256384,4398046511360,0,0,0,2048,90072035497082880,1,0,0,35184372088832,1152921504606846976,0,-289
2444288,35184372219904,0,0,524288,8192,19157890602369024,0,4503599627370496,576460752303423488,0,4398046511104,1,1698.0000000000000000
17201976320,258,2281701376,288230376151711752,32,16,-9172143556733698048,0,68719476736,576460752303423488,0,1152921504606846976,0,2574.0000000000000000
549766070272,258,0,0,0,2048,90076433543593984,1,0,0,2147483648,1152921504606846976,1,-247
2147843072,258,8589934592,2097160,32,16,120488916577943552,1,306244774661193728,576495936675512320,17179869184,1152921504606846976,0,171.0000000000000000
4305224704,258,2147483648,0,4096,16,90360098953625600,1,17179869184,0,2305843009213693952,1152921504606846976,0,581.0000000000000000
