white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
2149936128,258,144115188075855872,0,4096,16,120488882218205184,1,18577348462903296,576495936675512320,0,2305843009213693952,1,1.0000000000000000
2149936128,258,144115188075855872,0,4096,16,120488882218205184,1,22517998136852480,576495936675512320,0,2305843009213693952,0,1.0000000000000000
2149936128,130,144115188075855872,0,4096,16,120488882218205184,1,22517998136852480,576495936675512320,0,2305843009213693952,1,1.0000000000000000
2149936128,130,144115188075855872,0,4096,16,48432387691905024,1,22517998136852480,576495936675512320,0,2305843009213693952,0,1.0000000000000000
140737490807808,130,144115188075855872,0,4096,16,48432387691905024,1,22517998136852480,576495936675512320,0,2305843009213693952,1,1.0000000000000000
140737490807808,130,144115188075855872,0,4096,16,48431290327760896,1,22517998136852480,576495936675512320,0,2305843009213693952,0,1.0000000000000000
18014398511934464,130,144115188075855872,0,4096,16,48431290327760896,1,4503599627370496,576495936675512320,0,2305843009213693952,1,1.0000000000000000
2452480,130,144115188075855872,0,4096,16,48431290327760896,1,4503599627370496,594475150812905472,0,2305843009213693952,0,1.0000000000000000
2452480,130,2251799813685248,0,4096,16,46179490514075648,1,4503599627370496,594475150812905472,0,2305843009213693952,1,1.0000000000000000
2452480,130,2251799813685248,0,4096,16,46179490514075648,1,4503599627370496,594475150812905472,0,1152921504606846976,0,1.0000000000000000
2452480,130,18014398509481984,0,4096,16,46179490514075648,1,4503599627370496,576460752303423488,0,1152921504606846976,1,1.0000000000000000
2452480,130,0,0,4096,16,46179490514075648,18014398509481984,4503599627370496,576460752303423488,0,1152921504606846976,0,1.0000000000000000
2452480,2147483650,0,0,4096,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,1152921504606846976,1,0.0000000000000000
2452480,2147483650,0,0,4096,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,0,0.0000000000000000
2452480,2147483650,0,0,524288,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,1,0.0000000000000000
2452480,2147483650,0,0,524288,16,10432166324338688,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,0,0.0000000000000000
2452480,281474976710658,0,0,524288,16,10150691347628032,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,1,0.0000000000000000
2452480,281474976710658,0,0,524288,16,10150691347628032,35184372088832,4503599627370496,576460752303423488,0,2251799813685248,0,0.0000000000000000
2452480,35184372088834,0,0,524288,16,10150691347628032,0,4503599627370496,576460752303423488,0,2251799813685248,1,0.0000000000000000
2452480,35184372088834,0,0,524288,16,19157890602369024,0,4503599627370496,576460752303423488,0,2251799813685248,0,0.0000000000000000
2452480,35184372219904,0,0,524288,16,19157890602369024,0,4503599627370496,576460752303423488,0,2251799813685248,1,1.0000000000000000
2452480,35184372219904,0,0,524288,16,19157890602369024,0,4503599627370496,576460752303423488,0,4398046511104,0,0.0000000000000000
2444288,35184372219904,0,0,524288,8192,19157890602369024,0,4503599627370496,576460752303423488,0,4398046511104,1,0.0000000000000000
2444288,131072,0,0,524288,8192,1178676464975872,0,4503599627370496,576460752303423488,0,4398046511104,0,1.0000000000000000
2444288,33554432,0,0,524288,8192,1178676464975872,0,4503599627370496,576460752303423488,0,4398046511104,1,0.0000000000000000
2444288,33554432,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,4398046511104,0,0.0000000000000000
4297346048,33554432,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,4398046511104,1,1.0000000000000000
4297346048,33554432,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,17179869184,0,1.0000000000000000
4297346048,131072,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,17179869184,1,0.0000000000000000
4297346048,131072,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,33554432,0,0.0000000000000000
5371071488,131072,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,33554432,1,0.0000000000000000
18183168,258,2147614720,72,32,16,141300472668487680,-9223372036821221376,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
51475456,258,2147614720,72,32,16,141300472668487680,-9223372036854775808,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
51475456,258,2147614720,72,32,16,141300472668487680,134217728,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
51475456,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
51475456,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,576460752307617792,2305843009213693952,1152921504606846976,0,0.0000000000000000
